RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7253,15730673,Dietz,567,Germany,Male,40,7,122265.24,1,1,0,138552.74,0
1138,15645269,Duncan,583,France,Female,42,4,0.0,2,1,0,17439.66,0
3248,15721835,Owen,791,Spain,Male,25,7,0.0,1,1,0,89666.28,0
4741,15618661,Chidubem,535,France,Male,30,6,103804.97,1,1,1,125710.53,0
850,15725811,Lim,705,France,Male,25,0,97544.29,1,0,1,59887.15,0
78,15662085,Read,678,France,Female,32,9,0.0,1,1,1,148210.64,0
1378,15808228,Tuan,768,Spain,Female,44,6,60603.4,1,1,1,178045.97,0
294,15590241,Chuang,750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1
5191,15579548,Nicholson,735,Spain,Male,36,5,0.0,2,1,0,105152.17,0
6089,15752912,Perkin,661,France,Female,30,7,0.0,2,1,0,72196.57,0
6663,15614054,Pankhurst,665,France,Male,36,1,0.0,2,0,1,121505.61,0
7881,15612418,Virgo,744,France,Female,38,9,0.0,2,0,0,20940.76,0
3373,15643967,Chineze,652,France,Female,37,4,92208.54,1,0,1,197699.8,1
9466,15815259,Fang,835,France,Female,56,2,0.0,2,1,1,39820.13,0
3128,15721007,Charlton,776,Germany,Male,33,8,115130.34,1,0,0,129525.5,1
6775,15569432,Macleod,656,France,Female,48,9,0.0,2,1,1,85240.61,1
498,15733616,Sopuluchukwu,806,France,Male,40,5,80613.93,1,1,1,142838.64,0
5805,15663933,Jamieson,625,Germany,Female,35,5,86147.46,2,1,0,163440.8,1
8127,15602647,Cunningham,729,Germany,Male,39,6,127415.85,1,1,1,184977.2,1
3251,15587419,Shipton,611,France,Male,58,8,0.0,2,0,1,107665.68,1
8091,15601324,Black,697,France,Female,48,1,0.0,2,1,1,87400.53,0
9795,15659364,Thompson,685,Spain,Male,23,5,164902.43,1,0,0,141152.28,0
7743,15571940,Afamefula,579,Spain,Male,22,3,118680.57,1,1,1,49829.8,0
1292,15679611,Andrews,734,Spain,Female,37,2,130404.92,1,0,0,34548.74,0
3406,15793693,Mahomed,694,France,Male,60,9,0.0,1,1,1,57088.97,0
3305,15676513,Burns,601,Germany,Male,35,8,71553.83,1,1,0,177384.45,0
5794,15784890,McKenzie,763,Spain,Female,32,8,0.0,2,1,0,16725.53,0
2098,15689168,Munro,531,Spain,Male,37,1,143407.29,2,0,1,84402.46,0
1260,15701265,Tretiakov,559,Germany,Female,36,1,104356.94,2,0,1,54184.06,0
7227,15614813,Cocci,777,Germany,Female,46,0,107362.8,1,1,0,487.3,0
180,15625426,Ashbolt,754,Germany,Female,55,3,161608.81,1,1,0,8080.85,1
7241,15591552,Okonkwo,600,France,Female,32,7,98877.95,1,1,0,132973.21,0
4283,15602994,Gorbunov,487,France,Female,53,10,89550.85,1,0,1,90076.85,0
3403,15715745,Elliott,690,France,Female,26,5,157624.84,1,1,1,49599.27,0
2119,15774857,Synnot,460,France,Female,27,7,0.0,2,1,0,156150.08,1
8912,15781914,Simmons,718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0
4324,15579566,Li Fonti,616,Spain,Female,43,3,120867.18,1,1,0,18761.92,1
4474,15713532,Wang,646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0
8791,15691792,Young,416,Spain,Male,35,8,0.0,1,0,0,119712.78,0
994,15782899,Ginn,661,Spain,Female,28,7,95357.49,1,0,0,102297.15,0
2605,15643752,Wei,540,France,Male,25,5,116160.23,1,1,0,13411.67,0
9411,15734659,Sozonov,640,Germany,Female,46,5,107978.4,2,1,0,155876.06,0
2214,15803749,DeRose,498,Germany,Female,41,4,87541.06,2,1,1,12577.21,1
9007,15756118,T'ao,661,Spain,Male,20,8,0.0,1,1,0,110252.53,0
3214,15594762,Pisani,827,Spain,Male,46,1,183276.32,1,1,1,13460.27,0
5713,15572038,Chijindum,660,Germany,Male,35,9,113948.58,1,1,0,188891.96,1
2258,15698349,Davy,686,Spain,Female,35,4,0.0,2,1,1,159676.55,0
5265,15691817,Iloerika,547,Spain,Female,44,5,0.0,3,0,0,5459.07,1
4224,15588090,Ferri,726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1
9106,15685476,Tseng,658,France,Male,31,5,100082.14,1,0,1,49809.88,0
1296,15737748,McWilliam,534,Spain,Female,33,3,151233.62,1,0,0,199336.63,0
3090,15662067,Summers,743,France,Male,40,8,68155.59,1,1,0,94876.65,0
3152,15584320,Brennan,686,France,Female,39,3,111695.62,1,0,0,136643.84,0
1233,15607537,Crawford,587,Germany,Male,46,9,107850.82,1,1,0,139431.0,1
6258,15617301,Chamberlin,774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0
5272,15567630,Bruce,721,Germany,Male,40,6,100275.88,1,1,0,138564.48,1
4149,15758306,T'an,654,France,Male,32,6,0.0,2,1,1,137898.57,0
3122,15593715,Castiglione,634,Germany,Male,27,3,107027.52,1,1,0,173425.68,0
4551,15803415,Samsonova,579,France,Female,39,3,166501.17,2,1,0,93835.64,0
8882,15618647,Kornilova,744,France,Male,29,1,43504.42,1,1,1,119327.75,0
771,15584091,Pitts,742,Germany,Female,36,2,129748.54,2,0,0,47271.61,1
7973,15806929,Ch'ien,751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0
186,15654506,Chang,514,France,Male,32,8,0.0,2,1,0,95857.18,0
6511,15643916,Munro,619,Spain,Male,46,8,62400.48,1,1,1,132498.39,1
9373,15775826,Iadanza,677,France,Male,30,1,78133.15,1,0,1,174225.88,0
2289,15579166,Munro,619,France,Female,30,7,70729.17,1,1,1,160948.87,0
9326,15786389,Chuang,635,Spain,Female,41,10,0.0,2,1,1,61994.2,0
6058,15643392,Woods,742,France,Male,31,4,105239.1,1,1,1,19700.24,0
6670,15797900,Chinomso,517,France,Male,56,9,142147.32,1,0,0,39488.04,1
2691,15754261,Ho,648,Spain,Male,42,2,98795.61,2,1,0,89123.99,0
9597,15755084,Bezrukova,531,France,Male,37,7,121854.45,1,1,0,147521.35,0
3606,15788683,Kang,588,Germany,Female,34,10,129417.82,1,1,0,153727.32,0
3100,15708196,Uchenna,696,Spain,Male,60,8,88786.81,1,1,1,196858.4,0
4670,15751491,Hsiao,443,Germany,Male,50,3,117206.3,1,1,0,42840.18,1
9737,15644103,Wells,659,Spain,Male,78,2,151675.65,1,0,1,49978.67,0
1948,15657812,Ch'iu,688,France,Male,52,1,0.0,2,1,1,172033.57,0
4340,15605293,McKay,559,France,Female,43,1,0.0,2,1,1,196645.87,0
5774,15643426,Robertson,523,Spain,Female,36,8,113680.54,1,0,0,13197.44,0
6560,15773852,Hayes,533,Germany,Male,38,4,70362.52,2,1,1,104189.46,0
5816,15788022,Sternberg,802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0
2874,15707189,Marshall,667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0
3688,15626806,Labrador,668,France,Female,32,2,0.0,2,1,1,40652.33,0
3914,15732266,Field,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1
907,15814275,Zikoranachidimma,685,France,Male,33,6,174912.72,1,1,1,43932.54,0
1549,15618581,Diribe,668,Spain,Male,25,8,0.0,2,1,1,135112.09,0
5913,15715414,White,658,France,Female,38,6,102895.1,1,0,0,155665.76,0
1874,15766686,Nebechi,659,Germany,Female,39,1,104502.11,1,1,0,20652.69,0
224,15733247,Stevenson,850,France,Male,33,10,0.0,1,1,0,4861.72,1
7437,15671534,Hovell,646,Germany,Female,57,6,90212.0,1,1,0,13911.27,1
9314,15757912,Bradley,722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0
3508,15608166,Fallaci,761,France,Male,36,9,127637.92,1,1,1,81062.93,0
5055,15641170,Liang,640,Spain,Male,36,4,0.0,1,0,0,173016.46,0
863,15794916,Pirogov,725,France,Male,41,7,113980.21,1,1,1,116704.25,0
4250,15712938,Genovese,531,France,Male,44,3,0.0,2,1,1,34416.79,0
3790,15765415,King,609,Spain,Female,45,4,89122.3,1,1,1,199256.98,0
7438,15591248,Chukwumaobim,628,France,Female,29,9,71996.29,1,1,1,34857.46,0
1814,15637131,Fallaci,829,France,Male,38,9,0.0,2,1,0,30529.88,0
2797,15770719,Duncan,697,France,Female,39,6,151553.19,1,1,1,44946.29,0
5802,15659800,Teng,584,Spain,Female,50,1,0.0,1,0,1,152567.75,1
2446,15654409,Unwin,665,France,Female,34,5,67816.72,1,1,1,29641.58,0
550,15600651,Ijendu,749,France,Male,24,1,0.0,3,1,1,47911.03,0
8175,15623525,Copeland,564,Spain,Male,31,0,125175.58,1,1,1,72757.33,0
1485,15607713,Kaeppel,850,Spain,Female,29,1,0.0,2,1,1,197996.65,0
6810,15688868,Birdsall,684,France,Female,26,5,87098.91,1,0,0,106095.82,0
5849,15681887,Eskridge,758,Germany,Male,33,0,129142.54,2,1,1,26606.28,0
3340,15631305,Franklin,599,Spain,Female,28,4,126833.79,2,1,0,60843.09,1
7677,15722535,Ireland,457,France,Female,33,7,127837.54,1,0,1,60013.17,0
3599,15632079,Hardy,720,Germany,Female,37,8,156282.79,1,1,0,45985.52,0
5762,15749119,Santiago,710,France,Female,31,3,0.0,2,1,1,112289.06,0
1231,15742480,Igwebuike,775,Germany,Male,36,2,109949.05,2,0,1,71682.54,0
6924,15622578,Sergeyev,806,France,Male,34,5,113958.55,1,0,1,32125.98,0
7317,15811690,Bayley,793,Germany,Male,54,2,128966.13,1,0,0,18633.4,1
6491,15620751,Secombe,760,France,Male,34,2,0.0,2,1,0,164162.44,0
6513,15795429,Henderson,487,France,Male,24,7,133628.09,2,1,1,98570.01,0
3459,15748673,Nepean,770,France,Female,37,9,0.0,2,0,0,22710.72,0
2895,15644119,Sochima,531,France,Male,31,3,0.0,1,1,1,42589.33,0
1104,15780144,Tisdall,512,Germany,Female,32,2,123403.85,2,1,0,80120.19,0
8696,15801994,Buccho,775,France,Male,31,9,0.0,2,1,0,169278.51,0
8856,15689953,Toscani,697,Spain,Male,43,10,128226.37,1,0,0,188486.94,0
834,15625881,Koehler,634,Germany,Male,37,3,111432.77,2,1,1,167032.49,0
6731,15628697,Tung,631,Spain,Male,46,9,160736.63,1,0,1,93503.02,0
4984,15723721,Tinline,543,France,Male,30,4,140916.81,1,1,0,157711.18,0
203,15600974,He,516,Spain,Male,50,5,0.0,1,0,1,146145.93,1
417,15720559,Heath,487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1
3306,15574072,Ch'ien,786,France,Female,62,8,0.0,1,1,1,165702.64,0
8859,15668009,Hendley,747,Spain,Male,37,1,0.0,2,0,1,180551.76,0
2370,15708212,Lin,648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1
1284,15609510,Gregory,669,France,Male,45,7,149364.58,1,0,1,173454.07,0
6761,15586557,Milani,661,France,Male,41,5,0.0,1,0,1,88279.6,0
6144,15654096,Johnston,779,Germany,Female,24,10,122200.31,2,1,0,43705.56,0
3654,15744240,Shen,688,Germany,Female,46,0,74458.25,1,0,1,6866.31,0
8697,15647572,Greece,504,Spain,Male,34,0,54980.81,1,1,1,136909.88,0
4762,15717706,Forbes,799,France,Female,32,3,106045.92,2,1,1,17938.0,0
9250,15795747,Sheppard,787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0
1018,15587451,Goold,778,Germany,Male,41,7,139706.31,1,1,0,63337.19,0
9659,15712264,Plumb,713,France,Female,39,10,0.0,2,1,1,126263.97,0
8381,15650437,Shen,522,Germany,Male,32,8,124450.36,2,1,1,165786.1,0
3141,15780572,Mansom,653,Spain,Male,30,4,0.0,2,1,0,120736.04,0
9887,15719541,Flannagan,675,Spain,Male,31,2,90826.27,2,1,0,60270.87,0
5244,15684319,Baranova,780,Germany,Female,37,10,95196.26,1,1,0,126310.39,1
2215,15684999,Ch'eng,850,France,Female,26,4,62610.96,2,0,1,179365.1,0
7158,15627699,Pirogova,558,France,Male,32,10,105000.23,1,1,0,190019.61,0
3553,15730161,Marcelo,833,France,Female,39,3,0.0,2,1,0,1710.89,0
754,15661526,Anderson,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0
6065,15680399,Tung,772,France,Male,23,2,0.0,2,1,0,18364.19,0
2509,15661974,Pirozzi,677,France,Male,46,2,57037.74,1,1,1,158531.01,0
3414,15627412,Ferri,605,France,Male,39,3,0.0,2,1,0,199390.45,0
1770,15684267,Davila,607,Germany,Male,39,2,84468.67,2,1,1,121945.42,0
2259,15776631,Ma,466,France,Female,36,5,119540.15,1,0,1,80603.99,0
2546,15687130,Nkemjika,686,France,Female,43,0,0.0,1,1,1,170072.9,0
4752,15763256,Sheppard,661,Germany,Female,64,8,128751.65,2,1,0,189398.18,1
301,15803976,Efremov,694,France,Female,31,10,0.0,2,1,0,160990.27,0
7974,15656005,Millar,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0
3192,15760570,Stephenson,590,France,Male,32,5,0.0,2,1,0,59249.83,0
4003,15811486,Tang,634,Germany,Female,29,8,130036.21,2,0,1,69849.55,0
2200,15770174,Piazza,762,France,Male,29,6,141389.06,1,1,0,54122.89,0
5184,15621440,Soto,694,France,Male,38,1,0.0,2,0,1,156858.2,0
1709,15772892,Robertson,699,France,Female,49,2,0.0,1,0,0,105760.01,0
8698,15644551,Wimble,751,Spain,Female,37,3,99773.85,2,1,0,54865.92,0
4621,15798960,Meng,680,France,Male,33,2,108393.35,1,0,1,39057.67,0
1591,15651802,Day,632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0
6381,15642162,Ponce,603,Germany,Male,35,1,123407.69,1,1,0,152541.89,1
8134,15656249,Esposito,720,France,Female,34,3,118307.57,2,1,1,136120.29,0
3779,15658486,Gidney,579,Spain,Female,59,3,148021.12,1,1,1,74878.22,0
685,15747867,Trevisani,583,France,Male,24,9,135125.28,1,0,0,89801.9,0
9216,15624180,Genovesi,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1
1261,15743532,Ball,704,Germany,Male,27,5,147004.34,1,1,0,64381.33,1
7122,15651868,Clark,672,France,Male,34,6,0.0,1,0,0,22736.06,0
9460,15640580,Obiora,650,France,Female,47,9,0.0,1,1,0,187943.6,0
2596,15737310,Thompson,633,France,Male,29,10,130206.28,1,1,0,184654.87,0
2169,15805260,Wood,705,Germany,Female,56,2,143249.67,1,1,0,88428.41,1
7361,15591035,Macleod,644,Spain,Male,54,6,0.0,1,0,1,84622.37,0
9450,15615444,Y?an,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0
7047,15737627,Rivero,589,Germany,Female,20,2,121093.29,2,1,0,3529.72,0
6252,15614520,Smith,682,France,Female,37,8,148580.12,1,1,0,35179.18,0
7667,15813192,Chukwuemeka,494,France,Male,25,6,0.0,2,0,1,109988.09,0
2480,15657139,Otutodilinna,652,France,Female,40,8,84390.8,2,0,1,107876.2,0
6032,15743153,Singh,740,Germany,Female,40,2,122295.17,2,1,1,30812.84,0
5395,15668853,Menhennitt,637,Spain,Female,44,0,157622.58,1,1,1,120454.2,0
2723,15675422,Conway,544,France,Female,32,9,110728.39,1,1,1,14559.62,0
2226,15774098,Grant,701,Germany,Male,38,3,125385.49,2,0,1,52044.66,0
9244,15815534,Guidry,505,Spain,Male,37,0,134006.39,1,1,1,93736.69,0
9228,15644977,Goddard,776,France,Female,31,5,0.0,2,1,0,92647.94,0
7726,15631756,Tuan,482,France,Female,35,5,147813.05,2,0,0,109029.72,0
4738,15615140,Corson,791,France,Male,36,6,111168.97,1,1,1,189969.91,0
2329,15664204,Meany,706,Spain,Male,29,2,0.0,2,1,1,18255.51,0
915,15710404,Chinwendu,569,France,Male,35,10,124525.52,1,1,1,193793.78,0
8085,15736146,Afamefula,608,Germany,Male,28,4,96679.71,1,1,1,49133.45,0
1358,15746326,Fields,591,France,Male,43,3,0.0,2,0,1,198926.36,0
7858,15621457,Chu,850,France,Male,27,6,96654.72,2,0,0,152740.16,0
2821,15813916,Kudryashova,622,France,Female,31,1,89688.94,1,1,1,152305.47,0
5610,15661945,Nicolay,623,Spain,Female,40,4,0.0,3,1,0,31669.18,0
9017,15570271,Wan,577,Spain,Male,31,6,0.0,1,1,1,196395.25,0
8468,15667456,Ross,709,Spain,Male,62,3,0.0,2,1,1,82195.15,0
4688,15576745,Fyodorov,769,France,Male,48,2,96542.16,2,0,1,197885.72,0
7997,15709639,Wilson,717,France,Female,22,5,112465.06,1,1,1,92977.75,0
6890,15651020,Fiorentino,473,France,Female,25,6,110666.42,2,0,0,46758.42,0
3081,15694288,Cawthorne,468,Spain,Male,28,3,0.0,2,1,0,170661.02,0
1315,15644833,Duncan,675,France,Male,54,2,0.0,1,1,0,149583.67,1
482,15744398,Burns,525,France,Female,23,5,0.0,2,1,0,160249.1,0
634,15724282,Tsao,540,Germany,Male,44,3,164113.04,2,1,1,12120.79,0
458,15634632,Titus,711,France,Male,38,3,0.0,2,1,0,68487.51,0
195,15679200,Crawford,580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0
9119,15804052,Scott,710,Spain,Male,23,6,0.0,2,1,1,134188.11,0
6225,15616122,Nwokike,777,France,Male,39,8,0.0,2,1,1,18613.52,0
3052,15619087,Taylor,762,France,Male,53,1,102520.37,1,1,1,170195.4,0
7924,15773273,Runyon,730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0
3568,15631709,Ginikanwa,470,Spain,Female,31,2,101675.22,2,1,0,45033.75,0
7188,15662152,Trevisan,552,France,Female,38,9,134105.01,1,0,0,57850.1,0
3603,15582762,Mazzanti,667,Spain,Male,77,2,0.0,1,1,1,34702.92,0
3834,15604792,Kuo,609,Germany,Male,38,6,140752.06,2,0,1,171430.16,0
2545,15709487,Freeman,668,Germany,Male,34,5,80242.37,2,0,0,56780.97,0
6865,15797381,DeRose,593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1
7192,15567839,Gordon,501,France,Male,42,9,114631.23,1,0,1,91429.74,0
6359,15730418,Lucchesi,652,France,Female,32,2,0.0,2,1,0,54628.11,0
1270,15723339,Chin,554,France,Female,38,4,137654.05,2,1,1,172629.67,0
7897,15727857,Flynn,635,Spain,Male,41,1,0.0,2,1,0,175611.5,0
3011,15619653,Hannaford,666,France,Male,47,2,0.0,1,1,0,35046.97,1
4659,15805909,Bergamaschi,700,Spain,Male,28,8,159900.38,1,0,0,22698.56,0
3640,15793049,Atkins,680,Germany,Female,48,8,115115.38,1,1,0,139558.6,1
9180,15590888,Wade,693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0
9364,15749114,Bailey,634,Spain,Male,35,3,0.0,2,1,1,19515.48,0
4227,15753215,Yashina,651,Spain,Female,36,8,0.0,2,1,0,91652.43,0
8465,15568164,Istomin,850,France,Female,34,4,71379.53,2,1,1,154000.99,0
1639,15571550,Dore,699,France,Male,39,9,0.0,1,1,0,80963.92,0
3087,15674206,Walker,716,France,Female,22,8,0.0,2,1,1,92606.98,0
7867,15677062,Howe,666,France,Female,38,6,127043.09,1,1,1,8247.0,0
5335,15813681,Zito,786,Germany,Male,24,2,120135.55,2,1,1,125449.47,0
8758,15567383,Slone,678,Germany,Female,44,2,98009.13,2,0,1,31384.86,0
9713,15701768,Tung,637,France,Male,32,3,0.0,2,1,1,197827.06,0
9667,15781689,Macadam,758,Spain,Male,35,5,0.0,2,1,0,95009.6,0
4564,15694376,Sullivan,705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1
4098,15663386,Tuan,597,Spain,Female,26,7,0.0,2,1,0,110253.2,0
5615,15798385,Grave,512,Spain,Female,46,3,0.0,2,1,1,56408.14,0
1413,15588986,Grant,673,Germany,Female,29,4,99097.36,1,1,1,9796.69,0
2345,15642345,Y?,714,Germany,Female,49,4,93059.34,1,1,0,7571.51,1
7111,15681509,McKay,679,Spain,Female,28,9,0.0,2,0,1,61761.77,0
8410,15590011,Hughes,749,Spain,Male,38,9,129378.32,1,1,1,13549.34,0
8212,15650266,Medvedeva,679,Germany,Male,39,2,146186.28,2,1,1,193974.47,0
639,15588350,McIntyre,744,France,Female,43,10,147832.15,1,0,1,24234.11,0
8186,15812356,Doherty,722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0
7664,15652667,Hampton,590,France,Male,39,9,0.0,2,1,1,104730.52,0
4301,15633834,Milne,700,Germany,Female,28,3,99705.69,2,0,0,146723.72,0
1777,15674851,T'ien,622,France,Male,38,5,0.0,2,0,0,105295.77,0
9234,15722004,Hsiung,543,France,Female,31,4,138317.94,1,0,0,61843.73,0
881,15585362,Simmons,749,France,Female,60,6,0.0,1,1,0,17978.68,1
8544,15702601,Wyatt,680,Germany,Male,30,4,108300.27,2,0,1,44384.57,1
4408,15796612,Ch'ang,527,France,Female,31,1,112203.25,1,1,0,182266.01,0
8887,15779620,Sinclair,575,France,Male,36,1,0.0,1,0,1,94570.56,0
3155,15609637,Nkemakolam,652,France,Male,51,7,0.0,2,0,1,43496.36,0
3555,15662865,Storey,658,Spain,Male,36,1,0.0,2,0,1,84927.42,0
2399,15633877,Morrison,706,Spain,Female,42,8,95386.82,1,1,1,75732.25,0
8376,15658614,H?,565,Germany,Female,38,7,145400.69,2,1,1,83844.79,0
3236,15612465,Siciliano,684,Spain,Male,34,9,100628.0,2,1,1,190263.78,0
289,15727556,O'Donnell,744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0
5630,15601503,Tokaryev,578,Spain,Male,28,4,0.0,2,0,0,6947.09,0
105,15804919,Dunbabin,670,Spain,Female,65,1,0.0,1,1,1,177655.68,1
7580,15649101,Reeves,601,France,Male,40,10,127847.86,1,0,0,173245.68,0
1646,15600110,Endrizzi,506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0
9644,15709354,Tudawali,521,France,Female,41,2,0.0,2,1,1,113089.43,0
2530,15621653,Rice,716,France,Female,29,10,87946.39,1,1,1,182531.74,0
6325,15746012,Chibugo,729,Spain,Female,28,0,0.0,2,1,1,31165.06,1
6146,15653065,Nwabugwu,530,Spain,Female,22,7,0.0,2,1,0,104170.48,0
9043,15689594,Su,731,France,Male,29,5,179539.2,1,0,0,112010.02,0
4870,15781272,Coles,669,France,Male,50,4,149713.61,3,1,1,124872.42,1
8397,15655082,Pape,607,France,Female,48,4,112070.86,3,1,0,173568.3,1
230,15605461,Lucas,594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0
8814,15770375,Fanucci,850,Germany,Female,26,8,123126.29,1,1,0,74425.41,0
8132,15803352,Scott,613,Germany,Male,33,3,155736.42,2,1,1,57751.21,0
9135,15804357,Loggia,481,France,Male,40,3,0.0,1,1,1,32319.93,0
7791,15607176,Kang,674,France,Male,22,3,0.0,1,1,1,173940.59,0
4219,15782418,Ku,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1
9371,15732438,Cheng,561,France,Male,43,4,0.0,4,0,0,18522.91,1
1780,15673342,K'ung,703,France,Male,36,2,0.0,2,1,0,108790.95,0
1023,15765014,Mai,547,France,Female,48,1,179380.74,2,0,1,69263.1,0
9160,15747762,Chigozie,609,France,Male,32,7,118520.41,1,0,0,3815.48,0
2209,15809826,Craigie,728,France,Female,46,2,109705.52,1,1,0,20276.87,1
3875,15624186,McGregor,813,Germany,Female,25,5,123616.43,1,0,1,132959.33,0
2857,15813067,Williams,432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1
3660,15664668,Zarate,534,France,Female,42,9,144801.97,1,0,1,12483.39,1
5210,15681126,Baker,702,Spain,Female,38,2,0.0,1,1,1,161888.63,0
798,15766908,Trevisani,488,Germany,Male,32,3,114540.38,1,1,0,92568.07,0
6351,15799600,Coles,640,Germany,Male,48,1,111599.32,1,0,1,135995.58,0
6496,15640852,McGregor,617,Germany,Female,39,5,83348.89,3,1,0,7953.62,1
3868,15659149,King,530,France,Male,39,2,0.0,2,1,0,197923.05,0
8770,15646262,Ross,622,France,Male,31,7,0.0,1,1,0,35408.77,0
1133,15762110,Anderson,628,France,Male,37,0,0.0,2,1,1,171707.93,0
8023,15665180,Vasiliev,616,France,Female,31,3,136789.14,1,1,0,59346.4,1
5977,15807163,Ku,537,France,Female,38,10,0.0,1,0,0,52337.97,1
8524,15567778,Genovese,690,Germany,Female,54,1,144027.8,1,1,1,108731.02,1
5166,15688612,Campos,850,France,Male,33,7,140956.99,1,0,0,3510.18,0
7482,15778589,Collier,626,France,Male,34,7,113014.7,2,1,1,56646.28,0
518,15781307,Schneider,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0
799,15570134,Padovano,683,France,Female,35,6,187530.66,2,1,1,37976.36,0
1713,15744983,Burgmann,712,Spain,Male,47,1,139887.01,1,1,1,95719.73,0
6763,15631457,Asher,639,France,Male,37,5,98186.7,1,0,1,173386.95,0
598,15567446,Coffman,646,Germany,Male,39,9,111574.41,1,1,1,30838.51,0
2533,15658693,Aksyonova,827,France,Female,60,2,0.0,2,0,1,60615.83,0
6702,15629390,Liao,653,France,Male,37,7,135847.47,1,1,0,144880.81,0
1225,15628298,Johnstone,500,Spain,Female,47,8,128486.11,1,1,0,179227.12,0
8236,15760177,Lombardi,564,Spain,Male,37,9,100252.18,1,1,1,146033.52,0
4447,15634815,Hunt,701,France,Female,37,3,0.0,2,1,1,164268.28,0
4922,15748414,Chiang,526,Spain,Female,33,8,114634.63,2,1,0,110114.38,1
8037,15807221,Weaver,555,Spain,Male,21,1,0.0,2,0,0,103901.35,0
9152,15747974,Sabbatini,614,France,Male,49,1,0.0,2,1,0,192440.54,0
4940,15606273,Rene,616,France,Male,37,5,144235.73,2,0,0,154957.66,1
2615,15640846,Chibueze,546,Germany,Female,58,3,106458.31,4,1,0,128881.87,1
3486,15728456,Martinez,604,France,Male,33,3,0.0,1,1,0,42171.13,1
4772,15716619,Chiebuka,580,Germany,Female,36,3,74974.89,1,1,1,12099.67,0
324,15585215,Yuan,763,France,Female,31,4,0.0,2,0,0,50404.72,0
9255,15601116,P'an,686,France,Male,32,6,0.0,2,1,1,179093.26,0
8523,15619892,Page,644,Spain,Male,18,8,0.0,2,1,0,59172.42,0
8826,15797081,Ajuluchukwu,611,Germany,Female,49,9,115488.52,2,1,1,138656.81,1
456,15733797,Sal,506,France,Male,36,5,0.0,2,1,0,164253.35,0
9568,15696733,McKenzie,724,France,Male,29,4,0.0,1,1,0,8982.75,0
9125,15753639,Gibson,608,France,Male,37,5,146093.39,2,0,0,160593.41,0
4232,15778947,Sullivan,628,France,Male,36,3,0.0,2,1,1,8742.91,0
6380,15770543,Lowe,679,France,Male,37,7,74260.03,1,1,0,194617.98,0
444,15732628,Ugoji,745,France,Male,46,2,122220.19,1,1,1,118024.1,0
2099,15769216,Panicucci,601,France,Female,43,2,0.0,1,1,0,49713.87,1
7653,15569394,Bailey,704,France,Male,24,2,148197.15,2,1,0,182775.08,0
3651,15724955,Lucchesi,537,France,Male,38,3,0.0,2,0,0,141023.01,0
3444,15606755,Moretti,597,Spain,Female,46,4,0.0,2,1,0,58667.16,1
5165,15624323,Atkins,642,France,Male,36,4,0.0,2,1,1,195224.91,0
8550,15632850,T'ang,731,France,Male,37,8,0.0,2,1,1,170338.35,0
5396,15639303,Moore,589,Germany,Male,48,5,126111.61,1,0,1,133961.19,0
4841,15691647,McGregor,411,France,Female,35,2,0.0,2,1,1,93825.78,0
8433,15582519,Seleznyov,479,France,Male,47,6,121797.09,1,0,1,5811.9,1
6542,15685564,Nnamutaezinwa,748,Spain,Male,35,5,105492.53,1,1,1,150057.2,0
8560,15570857,Kambinachi,677,Germany,Female,39,0,111213.64,2,1,1,147578.26,0
6635,15575399,Somadina,480,France,Female,42,1,152160.21,2,1,0,101778.9,0
5189,15691910,Lu,663,Spain,Male,30,4,0.0,3,1,0,101371.05,0
5926,15783477,Biryukov,706,Germany,Female,39,8,112889.91,1,0,1,6723.66,0
